Age,Height (cm),Weight (kg),Sex,Activity Level,Pregnant,Calories (kcal),Protein (g),Carbohydrates (g),Fats (g),Water (L),Vitamin A (mcg),Vitamin B12 (mcg),Vitamin C (mg),Vitamin D (IU),Calcium (mg),Iron (mg),Magnesium (mg),Zinc (mg),Omega-3 (mg)
33,170,50,Female,Heavy,0,2349,60,293.6,65.2,3,700,2.4,75,600,1000,18,310,8,250
33,170,50,Female,Heavy,1,2349,60,293.6,65.2,3.8,770,2.6,85,600,1000,27,350,11,300
33,170,55,Male,Sedentary,NULL,1743,66,217.9,48.4,3.7,900,2.4,90,600,1000,8,400,11,250
33,170,55,Male,Moderate,NULL,2251,66,281.4,62.5,3.7,900,2.4,90,600,1000,8,400,11,250
33,170,55,Male,Heavy,NULL,2759,66,344.9,76.6,3.7,900,2.4,90,600,1000,8,400,11,250
33,170,55,Female,Sedentary,0,1543,66,192.9,42.9,3,700,2.4,75,600,1000,18,310,8,250
33,170,55,Female,Sedentary,1,1543,66,192.9,42.9,3.8,770,2.6,85,600,1000,27,350,11,300
33,170,55,Female,Moderate,0,1994,66,249.2,55.4,3,700,2.4,75,600,1000,18,310,8,250
33,170,55,Female,Moderate,1,1994,66,249.2,55.4,3.8,770,2.6,85,600,1000,27,350,11,300
33,170,55,Female,Heavy,0,2444,66,305.5,67.9,3,700,2.4,75,600,1000,18,310,8,250
33,170,55,Female,Heavy,1,2444,66,305.5,67.9,3.8,770,2.6,85,600,1000,27,350,11,300
33,170,60,Male,Sedentary,NULL,1803,72,225.4,50.1,3.7,900,2.4,90,600,1000,8,400,11,250
33,170,60,Male,Moderate,NULL,2328,72,291,64.7,3.7,900,2.4,90,600,1000,8,400,11,250
33,170,60,Male,Heavy,NULL,2854,72,356.8,79.3,3.7,900,2.4,90,600,1000,8,400,11,250
33,170,60,Female,Sedentary,0,1603,72,200.4,44.5,3,700,2.4,75,600,1000,18,310,8,250
33,170,60,Female,Sedentary,1,1603,72,200.4,44.5,3.8,770,2.6,85,600,1000,27,350,11,300
33,170,60,Female,Moderate,0,2071,72,258.9,57.5,3,700,2.4,75,600,1000,18,310,8,250
33,170,60,Female,Moderate,1,2071,72,258.9,57.5,3.8,770,2.6,85,600,1000,27,350,11,300
33,170,60,Female,Heavy,0,2539,72,317.4,70.5,3,700,2.4,75,600,1000,18,310,8,250
33,170,60,Female,Heavy,1,2539,72,317.4,70.5,3.8,770,2.6,85,600,1000,27,350,11,300
33,170,65,Male,Sedentary,NULL,1863,78,232.9,51.8,3.7,900,2.4,90,600,1000,8,400,11,250
33,170,65,Male,Moderate,NULL,2406,78,300.8,66.8,3.7,900,2.4,90,600,1000,8,400,11,250
33,170,65,Male,Heavy,NULL,2949,78,368.6,81.9,3.7,900,2.4,90,600,1000,8,400,11,250
33,170,65,Female,Sedentary,0,1663,78,207.9,46.2,3,700,2.4,75,600,1000,18,310,8,250
33,170,65,Female,Sedentary,1,1663,78,207.9,46.2,3.8,770,2.6,85,600,1000,27,350,11,300
33,170,65,Female,Moderate,0,2149,78,268.6,59.7,3,700,2.4,75,600,1000,18,310,8,250
33,170,65,Female,Moderate,1,2149,78,268.6,59.7,3.8,770,2.6,85,600,1000,27,350,11,300
33,170,65,Female,Heavy,0,2634,78,329.2,73.2,3,700,2.4,75,600,1000,18,310,8,250
33,170,65,Female,Heavy,1,2634,78,329.2,73.2,3.8,770,2.6,85,600,1000,27,350,11,300
33,170,70,Male,Sedentary,NULL,1923,84,240.4,53.4,3.7,900,2.4,90,600,1000,8,400,11,250
33,170,70,Male,Moderate,NULL,2483,84,310.4,69,3.7,900,2.4,90,600,1000,8,400,11,250
33,170,70,Male,Heavy,NULL,3044,84,380.5,84.6,3.7,900,2.4,90,600,1000,8,400,11,250
33,170,70,Female,Sedentary,0,1723,84,215.4,47.9,3,700,2.4,75,600,1000,18,310,8,250
33,170,70,Female,Sedentary,1,1723,84,215.4,47.9,3.8,770,2.6,85,600,1000,27,350,11,300
33,170,70,Female,Moderate,0,2226,84,278.2,61.8,3,700,2.4,75,600,1000,18,310,8,250
33,170,70,Female,Moderate,1,2226,84,278.2,61.8,3.8,770,2.6,85,600,1000,27,350,11,300
33,170,70,Female,Heavy,0,2729,84,341.1,75.8,3,700,2.4,75,600,1000,18,310,8,250
33,170,70,Female,Heavy,1,2729,84,341.1,75.8,3.8,770,2.6,85,600,1000,27,350,11,300
33,170,75,Male,Sedentary,NULL,1983,90,247.9,55.1,3.7,900,2.4,90,600,1000,8,400,11,250
33,170,75,Male,Moderate,NULL,2561,90,320.1,71.1,3.7,900,2.4,90,600,1000,8,400,11,250
33,170,75,Male,Heavy,NULL,3139,90,392.4,87.2,3.7,900,2.4,90,600,1000,8,400,11,250
33,170,75,Female,Sedentary,0,1783,90,222.9,49.5,3,700,2.4,75,600,1000,18,310,8,250
33,170,75,Female,Sedentary,1,1783,90,222.9,49.5,3.8,770,2.6,85,600,1000,27,350,11,300
33,170,75,Female,Moderate,0,2304,90,288,64,3,700,2.4,75,600,1000,18,310,8,250
33,170,75,Female,Moderate,1,2304,90,288,64,3.8,770,2.6,85,600,1000,27,350,11,300
33,170,75,Female,Heavy,0,2824,90,353,78.4,3,700,2.4,75,600,1000,18,310,8,250
33,170,75,Female,Heavy,1,2824,90,353,78.4,3.8,770,2.6,85,600,1000,27,350,11,300
33,170,80,Male,Sedentary,NULL,2043,96,255.4,56.8,3.7,900,2.4,90,600,1000,8,400,11,250
33,170,80,Male,Moderate,NULL,2638,96,329.8,73.3,3.7,900,2.4,90,600,1000,8,400,11,250
33,170,80,Male,Heavy,NULL,3234,96,404.2,89.8,3.7,900,2.4,90,600,1000,8,400,11,250
33,170,80,Female,Sedentary,0,1843,96,230.4,51.2,3,700,2.4,75,600,1000,18,310,8,250
33,170,80,Female,Sedentary,1,1843,96,230.4,51.2,3.8,770,2.6,85,600,1000,27,350,11,300
33,170,80,Female,Moderate,0,2381,96,297.6,66.1,3,700,2.4,75,600,1000,18,310,8,250
33,170,80,Female,Moderate,1,2381,96,297.6,66.1,3.8,770,2.6,85,600,1000,27,350,11,300
33,170,80,Female,Heavy,0,2919,96,364.9,81.1,3,700,2.4,75,600,1000,18,310,8,250
33,170,80,Female,Heavy,1,2919,96,364.9,81.1,3.8,770,2.6,85,600,1000,27,350,11,300
33,170,85,Male,Sedentary,NULL,2103,102,262.9,58.4,3.7,900,2.4,90,600,1000,8,400,11,250
33,170,85,Male,Moderate,NULL,2716,102,339.5,75.4,3.7,900,2.4,90,600,1000,8,400,11,250
33,170,85,Male,Heavy,NULL,3329,102,416.1,92.5,3.7,900,2.4,90,600,1000,8,400,11,250
33,170,85,Female,Sedentary,0,1903,102,237.9,52.9,3,700,2.4,75,600,1000,18,310,8,250
33,170,85,Female,Sedentary,1,1903,102,237.9,52.9,3.8,770,2.6,85,600,1000,27,350,11,300
33,170,85,Female,Moderate,0,2459,102,307.4,68.3,3,700,2.4,75,600,1000,18,310,8,250
33,170,85,Female,Moderate,1,2459,102,307.4,68.3,3.8,770,2.6,85,600,1000,27,350,11,300
33,170,85,Female,Heavy,0,3014,102,376.8,83.7,3,700,2.4,75,600,1000,18,310,8,250
33,170,85,Female,Heavy,1,3014,102,376.8,83.7,3.8,770,2.6,85,600,1000,27,350,11,300
33,170,90,Male,Sedentary,NULL,2163,108,270.4,60.1,3.7,900,2.4,90,600,1000,8,400,11,250
33,170,90,Male,Moderate,NULL,2793,108,349.1,77.6,3.7,900,2.4,90,600,1000,8,400,11,250
33,170,90,Male,Heavy,NULL,3424,108,428,95.1,3.7,900,2.4,90,600,1000,8,400,11,250
33,170,90,Female,Sedentary,0,1963,108,245.4,54.5,3,700,2.4,75,600,1000,18,310,8,250
33,170,90,Female,Sedentary,1,1963,108,245.4,54.5,3.8,770,2.6,85,600,1000,27,350,11,300
33,170,90,Female,Moderate,0,2536,108,317,70.4,3,700,2.4,75,600,1000,18,310,8,250
33,170,90,Female,Moderate,1,2536,108,317,70.4,3.8,770,2.6,85,600,1000,27,350,11,300
33,170,90,Female,Heavy,0,3109,108,388.6,86.4,3,700,2.4,75,600,1000,18,310,8,250
33,170,90,Female,Heavy,1,3109,108,388.6,86.4,3.8,770,2.6,85,600,1000,27,350,11,300
33,170,95,Male,Sedentary,NULL,2223,114,277.9,61.8,3.7,900,2.4,90,600,1000,8,400,11,250
33,170,95,Male,Moderate,NULL,2871,114,358.9,79.8,3.7,900,2.4,90,600,1000,8,400,11,250
33,170,95,Male,Heavy,NULL,3519,114,439.9,97.8,3.7,900,2.4,90,600,1000,8,400,11,250
33,170,95,Female,Sedentary,0,2023,114,252.9,56.2,3,700,2.4,75,600,1000,18,310,8,250
33,170,95,Female,Sedentary,1,2023,114,252.9,56.2,3.8,770,2.6,85,600,1000,27,350,11,300
33,170,95,Female,Moderate,0,2614,114,326.8,72.6,3,700,2.4,75,600,1000,18,310,8,250
33,170,95,Female,Moderate,1,2614,114,326.8,72.6,3.8,770,2.6,85,600,1000,27,350,11,300
33,170,95,Female,Heavy,0,3204,114,400.5,89,3,700,2.4,75,600,1000,18,310,8,250
33,170,95,Female,Heavy,1,3204,114,400.5,89,3.8,770,2.6,85,600,1000,27,350,11,300
33,170,100,Male,Sedentary,NULL,2283,120,285.4,63.4,3.7,900,2.4,90,600,1000,8,400,11,250
33,170,100,Male,Moderate,NULL,2948,120,368.5,81.9,3.7,900,2.4,90,600,1000,8,400,11,250
33,170,100,Male,Heavy,NULL,3614,120,451.8,100.4,3.7,900,2.4,90,600,1000,8,400,11,250
33,170,100,Female,Sedentary,0,2083,120,260.4,57.9,3,700,2.4,75,600,1000,18,310,8,250
33,170,100,Female,Sedentary,1,2083,120,260.4,57.9,3.8,770,2.6,85,600,1000,27,350,11,300
33,170,100,Female,Moderate,0,2691,120,336.4,74.8,3,700,2.4,75,600,1000,18,310,8,250
33,170,100,Female,Moderate,1,2691,120,336.4,74.8,3.8,770,2.6,85,600,1000,27,350,11,300
33,170,100,Female,Heavy,0,3299,120,412.4,91.6,3,700,2.4,75,600,1000,18,310,8,250
33,170,100,Female,Heavy,1,3299,120,412.4,91.6,3.8,770,2.6,85,600,1000,27,350,11,300
33,175,45,Male,Sedentary,NULL,1660,54,207.5,46.1,3.7,900,2.4,90,600,1000,8,400,11,250
33,175,45,Male,Moderate,NULL,2144,54,268,59.6,3.7,900,2.4,90,600,1000,8,400,11,250
33,175,45,Male,Heavy,NULL,2629,54,328.6,73,3.7,900,2.4,90,600,1000,8,400,11,250
33,175,45,Female,Sedentary,0,1461,54,182.6,40.6,3,700,2.4,75,600,1000,18,310,8,250
33,175,45,Female,Sedentary,1,1461,54,182.6,40.6,3.8,770,2.6,85,600,1000,27,350,11,300
33,175,45,Female,Moderate,0,1887,54,235.9,52.4,3,700,2.4,75,600,1000,18,310,8,250
33,175,45,Female,Moderate,1,1887,54,235.9,52.4,3.8,770,2.6,85,600,1000,27,350,11,300
33,175,45,Female,Heavy,0,2313,54,289.1,64.2,3,700,2.4,75,600,1000,18,310,8,250
33,175,45,Female,Heavy,1,2313,54,289.1,64.2,3.8,770,2.6,85,600,1000,27,350,11,300
33,175,50,Male,Sedentary,NULL,1720,60,215,47.8,3.7,900,2.4,90,600,1000,8,400,11,250
33,175,50,Male,Moderate,NULL,2222,60,277.8,61.7,3.7,900,2.4,90,600,1000,8,400,11,250
33,175,50,Male,Heavy,NULL,2724,60,340.5,75.7,3.7,900,2.4,90,600,1000,8,400,11,250
33,175,50,Female,Sedentary,0,1521,60,190.1,42.2,3,700,2.4,75,600,1000,18,310,8,250
33,175,50,Female,Sedentary,1,1521,60,190.1,42.2,3.8,770,2.6,85,600,1000,27,350,11,300
33,175,50,Female,Moderate,0,1965,60,245.6,54.6,3,700,2.4,75,600,1000,18,310,8,250
33,175,50,Female,Moderate,1,1965,60,245.6,54.6,3.8,770,2.6,85,600,1000,27,350,11,300
33,175,50,Female,Heavy,0,2408,60,301,66.9,3,700,2.4,75,600,1000,18,310,8,250
33,175,50,Female,Heavy,1,2408,60,301,66.9,3.8,770,2.6,85,600,1000,27,350,11,300
33,175,55,Male,Sedentary,NULL,1780,66,222.5,49.4,3.7,900,2.4,90,600,1000,8,400,11,250
33,175,55,Male,Moderate,NULL,2299,66,287.4,63.9,3.7,900,2.4,90,600,1000,8,400,11,250
33,175,55,Male,Heavy,NULL,2819,66,352.4,78.3,3.7,900,2.4,90,600,1000,8,400,11,250
33,175,55,Female,Sedentary,0,1581,66,197.6,43.9,3,700,2.4,75,600,1000,18,310,8,250
33,175,55,Female,Sedentary,1,1581,66,197.6,43.9,3.8,770,2.6,85,600,1000,27,350,11,300
33,175,55,Female,Moderate,0,2042,66,255.2,56.7,3,700,2.4,75,600,1000,18,310,8,250
33,175,55,Female,Moderate,1,2042,66,255.2,56.7,3.8,770,2.6,85,600,1000,27,350,11,300
33,175,55,Female,Heavy,0,2503,66,312.9,69.5,3,700,2.4,75,600,1000,18,310,8,250
33,175,55,Female,Heavy,1,2503,66,312.9,69.5,3.8,770,2.6,85,600,1000,27,350,11,300
33,175,60,Male,Sedentary,NULL,1840,72,230,51.1,3.7,900,2.4,90,600,1000,8,400,11,250
33,175,60,Male,Moderate,NULL,2377,72,297.1,66,3.7,900,2.4,90,600,1000,8,400,11,250
33,175,60,Male,Heavy,NULL,2914,72,364.2,80.9,3.7,900,2.4,90,600,1000,8,400,11,250
33,175,60,Female,Sedentary,0,1641,72,205.1,45.6,3,700,2.4,75,600,1000,18,310,8,250
33,175,60,Female,Sedentary,1,1641,72,205.1,45.6,3.8,770,2.6,85,600,1000,27,350,11,300
33,175,60,Female,Moderate,0,2120,72,265,58.9,3,700,2.4,75,600,1000,18,310,8,250
33,175,60,Female,Moderate,1,2120,72,265,58.9,3.8,770,2.6,85,600,1000,27,350,11,300
33,175,60,Female,Heavy,0,2598,72,324.8,72.2,3,700,2.4,75,600,1000,18,310,8,250
33,175,60,Female,Heavy,1,2598,72,324.8,72.2,3.8,770,2.6,85,600,1000,27,350,11,300
33,175,65,Male,Sedentary,NULL,1900,78,237.5,52.8,3.7,900,2.4,90,600,1000,8,400,11,250
33,175,65,Male,Moderate,NULL,2454,78,306.8,68.2,3.7,900,2.4,90,600,1000,8,400,11,250
33,175,65,Male,Heavy,NULL,3009,78,376.1,83.6,3.7,900,2.4,90,600,1000,8,400,11,250
33,175,65,Female,Sedentary,0,1701,78,212.6,47.2,3,700,2.4,75,600,1000,18,310,8,250
33,175,65,Female,Sedentary,1,1701,78,212.6,47.2,3.8,770,2.6,85,600,1000,27,350,11,300
33,175,65,Female,Moderate,0,2197,78,274.6,61,3,700,2.4,75,600,1000,18,310,8,250
33,175,65,Female,Moderate,1,2197,78,274.6,61,3.8,770,2.6,85,600,1000,27,350,11,300
33,175,65,Female,Heavy,0,2693,78,336.6,74.8,3,700,2.4,75,600,1000,18,310,8,250
33,175,65,Female,Heavy,1,2693,78,336.6,74.8,3.8,770,2.6,85,600,1000,27,350,11,300
33,175,70,Male,Sedentary,NULL,1960,84,245,54.4,3.7,900,2.4,90,600,1000,8,400,11,250
33,175,70,Male,Moderate,NULL,2532,84,316.5,70.3,3.7,900,2.4,90,600,1000,8,400,11,250
33,175,70,Male,Heavy,NULL,3104,84,388,86.2,3.7,900,2.4,90,600,1000,8,400,11,250
33,175,70,Female,Sedentary,0,1761,84,220.1,48.9,3,700,2.4,75,600,1000,18,310,8,250
33,175,70,Female,Sedentary,1,1761,84,220.1,48.9,3.8,770,2.6,85,600,1000,27,350,11,300
33,175,70,Female,Moderate,0,2275,84,284.4,63.2,3,700,2.4,75,600,1000,18,310,8,250
33,175,70,Female,Moderate,1,2275,84,284.4,63.2,3.8,770,2.6,85,600,1000,27,350,11,300
33,175,70,Female,Heavy,0,2788,84,348.5,77.4,3,700,2.4,75,600,1000,18,310,8,250
33,175,70,Female,Heavy,1,2788,84,348.5,77.4,3.8,770,2.6,85,600,1000,27,350,11,300
33,175,75,Male,Sedentary,NULL,2020,90,252.5,56.1,3.7,900,2.4,90,600,1000,8,400,11,250
33,175,75,Male,Moderate,NULL,2609,90,326.1,72.5,3.7,900,2.4,90,600,1000,8,400,11,250
33,175,75,Male,Heavy,NULL,3199,90,399.9,88.9,3.7,900,2.4,90,600,1000,8,400,11,250
33,175,75,Female,Sedentary,0,1821,90,227.6,50.6,3,700,2.4,75,600,1000,18,310,8,250
33,175,75,Female,Sedentary,1,1821,90,227.6,50.6,3.8,770,2.6,85,600,1000,27,350,11,300
33,175,75,Female,Moderate,0,2352,90,294,65.3,3,700,2.4,75,600,1000,18,310,8,250
33,175,75,Female,Moderate,1,2352,90,294,65.3,3.8,770,2.6,85,600,1000,27,350,11,300
33,175,75,Female,Heavy,0,2883,90,360.4,80.1,3,700,2.4,75,600,1000,18,310,8,250
33,175,75,Female,Heavy,1,2883,90,360.4,80.1,3.8,770,2.6,85,600,1000,27,350,11,300
33,175,80,Male,Sedentary,NULL,2080,96,260,57.8,3.7,900,2.4,90,600,1000,8,400,11,250
33,175,80,Male,Moderate,NULL,2687,96,335.9,74.6,3.7,900,2.4,90,600,1000,8,400,11,250
33,175,80,Male,Heavy,NULL,3294,96,411.8,91.5,3.7,900,2.4,90,600,1000,8,400,11,250
33,175,80,Female,Sedentary,0,1881,96,235.1,52.2,3,700,2.4,75,600,1000,18,310,8,250
33,175,80,Female,Sedentary,1,1881,96,235.1,52.2,3.8,770,2.6,85,600,1000,27,350,11,300
33,175,80,Female,Moderate,0,2430,96,303.8,67.5,3,700,2.4,75,600,1000,18,310,8,250
33,175,80,Female,Moderate,1,2430,96,303.8,67.5,3.8,770,2.6,85,600,1000,27,350,11,300
33,175,80,Female,Heavy,0,2978,96,372.2,82.7,3,700,2.4,75,600,1000,18,310,8,250
33,175,80,Female,Heavy,1,2978,96,372.2,82.7,3.8,770,2.6,85,600,1000,27,350,11,300
33,175,85,Male,Sedentary,NULL,2140,102,267.5,59.4,3.7,900,2.4,90,600,1000,8,400,11,250
33,175,85,Male,Moderate,NULL,2764,102,345.5,76.8,3.7,900,2.4,90,600,1000,8,400,11,250
33,175,85,Male,Heavy,NULL,3389,102,423.6,94.1,3.7,900,2.4,90,600,1000,8,400,11,250
33,175,85,Female,Sedentary,0,1941,102,242.6,53.9,3,700,2.4,75,600,1000,18,310,8,250
33,175,85,Female,Sedentary,1,1941,102,242.6,53.9,3.8,770,2.6,85,600,1000,27,350,11,300
33,175,85,Female,Moderate,0,2507,102,313.4,69.6,3,700,2.4,75,600,1000,18,310,8,250
33,175,85,Female,Moderate,1,2507,102,313.4,69.6,3.8,770,2.6,85,600,1000,27,350,11,300
33,175,85,Female,Heavy,0,3073,102,384.1,85.4,3,700,2.4,75,600,1000,18,310,8,250
33,175,85,Female,Heavy,1,3073,102,384.1,85.4,3.8,770,2.6,85,600,1000,27,350,11,300
33,175,90,Male,Sedentary,NULL,2200,108,275,61.1,3.7,900,2.4,90,600,1000,8,400,11,250
33,175,90,Male,Moderate,NULL,2842,108,355.2,78.9,3.7,900,2.4,90,600,1000,8,400,11,250
33,175,90,Male,Heavy,NULL,3484,108,435.5,96.8,3.7,900,2.4,90,600,1000,8,400,11,250
33,175,90,Female,Sedentary,0,2001,108,250.1,55.6,3,700,2.4,75,600,1000,18,310,8,250
33,175,90,Female,Sedentary,1,2001,108,250.1,55.6,3.8,770,2.6,85,600,1000,27,350,11,300
33,175,90,Female,Moderate,0,2585,108,323.1,71.8,3,700,2.4,75,600,1000,18,310,8,250
33,175,90,Female,Moderate,1,2585,108,323.1,71.8,3.8,770,2.6,85,600,1000,27,350,11,300
33,175,90,Female,Heavy,0,3168,108,396,88,3,700,2.4,75,600,1000,18,310,8,250
33,175,90,Female,Heavy,1,3168,108,396,88,3.8,770,2.6,85,600,1000,27,350,11,300
33,175,95,Male,Sedentary,NULL,2260,114,282.5,62.8,3.7,900,2.4,90,600,1000,8,400,11,250
33,175,95,Male,Moderate,NULL,2919,114,364.9,81.1,3.7,900,2.4,90,600,1000,8,400,11,250
33,175,95,Male,Heavy,NULL,3579,114,447.4,99.4,3.7,900,2.4,90,600,1000,8,400,11,250
33,175,95,Female,Sedentary,0,2061,114,257.6,57.2,3,700,2.4,75,600,1000,18,310,8,250
33,175,95,Female,Sedentary,1,2061,114,257.6,57.2,3.8,770,2.6,85,600,1000,27,350,11,300
33,175,95,Female,Moderate,0,2662,114,332.8,73.9,3,700,2.4,75,600,1000,18,310,8,250
33,175,95,Female,Moderate,1,2662,114,332.8,73.9,3.8,770,2.6,85,600,1000,27,350,11,300
33,175,95,Female,Heavy,0,3263,114,407.9,90.6,3,700,2.4,75,600,1000,18,310,8,250
33,175,95,Female,Heavy,1,3263,114,407.9,90.6,3.8,770,2.6,85,600,1000,27,350,11,300
33,175,100,Male,Sedentary,NULL,2320,120,290,64.4,3.7,900,2.4,90,600,1000,8,400,11,250
33,175,100,Male,Moderate,NULL,2997,120,374.6,83.2,3.7,900,2.4,90,600,1000,8,400,11,250
33,175,100,Male,Heavy,NULL,3674,120,459.2,102.1,3.7,900,2.4,90,600,1000,8,400,11,250
33,175,100,Female,Sedentary,0,2121,120,265.1,58.9,3,700,2.4,75,600,1000,18,310,8,250
33,175,100,Female,Sedentary,1,2121,120,265.1,58.9,3.8,770,2.6,85,600,1000,27,350,11,300
33,175,100,Female,Moderate,0,2740,120,342.5,76.1,3,700,2.4,75,600,1000,18,310,8,250
33,175,100,Female,Moderate,1,2740,120,342.5,76.1,3.8,770,2.6,85,600,1000,27,350,11,300
33,175,100,Female,Heavy,0,3358,120,419.8,93.3,3,700,2.4,75,600,1000,18,310,8,250
33,175,100,Female,Heavy,1,3358,120,419.8,93.3,3.8,770,2.6,85,600,1000,27,350,11,300
33,180,45,Male,Sedentary,NULL,1698,54,212.2,47.2,3.7,900,2.4,90,600,1000,8,400,11,250
33,180,45,Male,Moderate,NULL,2193,54,274.1,60.9,3.7,900,2.4,90,600,1000,8,400,11,250
33,180,45,Male,Heavy,NULL,2688,54,336,74.7,3.7,900,2.4,90,600,1000,8,400,11,250
33,180,45,Female,Sedentary,0,1498,54,187.2,41.6,3,700,2.4,75,600,1000,18,310,8,250
33,180,45,Female,Sedentary,1,1498,54,187.2,41.6,3.8,770,2.6,85,600,1000,27,350,11,300
33,180,45,Female,Moderate,0,1935,54,241.9,53.8,3,700,2.4,75,600,1000,18,310,8,250
33,180,45,Female,Moderate,1,1935,54,241.9,53.8,3.8,770,2.6,85,600,1000,27,350,11,300
33,180,45,Female,Heavy,0,2373,54,296.6,65.9,3,700,2.4,75,600,1000,18,310,8,250
33,180,45,Female,Heavy,1,2373,54,296.6,65.9,3.8,770,2.6,85,600,1000,27,350,11,300
33,180,50,Male,Sedentary,NULL,1758,60,219.8,48.8,3.7,900,2.4,90,600,1000,8,400,11,250
33,180,50,Male,Moderate,NULL,2270,60,283.8,63.1,3.7,900,2.4,90,600,1000,8,400,11,250
33,180,50,Male,Heavy,NULL,2783,60,347.9,77.3,3.7,900,2.4,90,600,1000,8,400,11,250
33,180,50,Female,Sedentary,0,1558,60,194.8,43.3,3,700,2.4,75,600,1000,18,310,8,250
33,180,50,Female,Sedentary,1,1558,60,194.8,43.3,3.8,770,2.6,85,600,1000,27,350,11,300
33,180,50,Female,Moderate,0,2013,60,251.6,55.9,3,700,2.4,75,600,1000,18,310,8,250
33,180,50,Female,Moderate,1,2013,60,251.6,55.9,3.8,770,2.6,85,600,1000,27,350,11,300
33,180,50,Female,Heavy,0,2468,60,308.5,68.6,3,700,2.4,75,600,1000,18,310,8,250
33,180,50,Female,Heavy,1,2468,60,308.5,68.6,3.8,770,2.6,85,600,1000,27,350,11,300
33,180,55,Male,Sedentary,NULL,1818,66,227.2,50.5,3.7,900,2.4,90,600,1000,8,400,11,250
33,180,55,Male,Moderate,NULL,2348,66,293.5,65.2,3.7,900,2.4,90,600,1000,8,400,11,250
33,180,55,Male,Heavy,NULL,2878,66,359.8,79.9,3.7,900,2.4,90,600,1000,8,400,11,250
33,180,55,Female,Sedentary,0,1618,66,202.2,44.9,3,700,2.4,75,600,1000,18,310,8,250
33,180,55,Female,Sedentary,1,1618,66,202.2,44.9,3.8,770,2.6,85,600,1000,27,350,11,300
33,180,55,Female,Moderate,0,2090,66,261.2,58.1,3,700,2.4,75,600,1000,18,310,8,250
33,180,55,Female,Moderate,1,2090,66,261.2,58.1,3.8,770,2.6,85,600,1000,27,350,11,300
33,180,55,Female,Heavy,0,2563,66,320.4,71.2,3,700,2.4,75,600,1000,18,310,8,250
33,180,55,Female,Heavy,1,2563,66,320.4,71.2,3.8,770,2.6,85,600,1000,27,350,11,300
33,180,60,Male,Sedentary,NULL,1878,72,234.8,52.2,3.7,900,2.4,90,600,1000,8,400,11,250
33,180,60,Male,Moderate,NULL,2425,72,303.1,67.4,3.7,900,2.4,90,600,1000,8,400,11,250
33,180,60,Male,Heavy,NULL,2973,72,371.6,82.6,3.7,900,2.4,90,600,1000,8,400,11,250
33,180,60,Female,Sedentary,0,1678,72,209.8,46.6,3,700,2.4,75,600,1000,18,310,8,250
33,180,60,Female,Sedentary,1,1678,72,209.8,46.6,3.8,770,2.6,85,600,1000,27,350,11,300
33,180,60,Female,Moderate,0,2168,72,271,60.2,3,700,2.4,75,600,1000,18,310,8,250
33,180,60,Female,Moderate,1,2168,72,271,60.2,3.8,770,2.6,85,600,1000,27,350,11,300
33,180,60,Female,Heavy,0,2658,72,332.2,73.8,3,700,2.4,75,600,1000,18,310,8,250
33,180,60,Female,Heavy,1,2658,72,332.2,73.8,3.8,770,2.6,85,600,1000,27,350,11,300
33,180,65,Male,Sedentary,NULL,1938,78,242.2,53.8,3.7,900,2.4,90,600,1000,8,400,11,250
33,180,65,Male,Moderate,NULL,2503,78,312.9,69.5,3.7,900,2.4,90,600,1000,8,400,11,250
33,180,65,Male,Heavy,NULL,3068,78,383.5,85.2,3.7,900,2.4,90,600,1000,8,400,11,250
33,180,65,Female,Sedentary,0,1738,78,217.2,48.3,3,700,2.4,75,600,1000,18,310,8,250
33,180,65,Female,Sedentary,1,1738,78,217.2,48.3,3.8,770,2.6,85,600,1000,27,350,11,300
33,180,65,Female,Moderate,0,2245,78,280.6,62.4,3,700,2.4,75,600,1000,18,310,8,250
33,180,65,Female,Moderate,1,2245,78,280.6,62.4,3.8,770,2.6,85,600,1000,27,350,11,300
33,180,65,Female,Heavy,0,2753,78,344.1,76.5,3,700,2.4,75,600,1000,18,310,8,250
33,180,65,Female,Heavy,1,2753,78,344.1,76.5,3.8,770,2.6,85,600,1000,27,350,11,300
33,180,70,Male,Sedentary,NULL,1998,84,249.8,55.5,3.7,900,2.4,90,600,1000,8,400,11,250
33,180,70,Male,Moderate,NULL,2580,84,322.5,71.7,3.7,900,2.4,90,600,1000,8,400,11,250
33,180,70,Male,Heavy,NULL,3163,84,395.4,87.9,3.7,900,2.4,90,600,1000,8,400,11,250
33,180,70,Female,Sedentary,0,1798,84,224.8,49.9,3,700,2.4,75,600,1000,18,310,8,250
33,180,70,Female,Sedentary,1,1798,84,224.8,49.9,3.8,770,2.6,85,600,1000,27,350,11,300
33,180,70,Female,Moderate,0,2323,84,290.4,64.5,3,700,2.4,75,600,1000,18,310,8,250
33,180,70,Female,Moderate,1,2323,84,290.4,64.5,3.8,770,2.6,85,600,1000,27,350,11,300
33,180,70,Female,Heavy,0,2848,84,356,79.1,3,700,2.4,75,600,1000,18,310,8,250
33,180,70,Female,Heavy,1,2848,84,356,79.1,3.8,770,2.6,85,600,1000,27,350,11,300
33,180,75,Male,Sedentary,NULL,2058,90,257.2,57.2,3.7,900,2.4,90,600,1000,8,400,11,250
33,180,75,Male,Moderate,NULL,2658,90,332.2,73.8,3.7,900,2.4,90,600,1000,8,400,11,250
